name,name-en,category,tel,postalcode,address,lat,long,facility-type
二葉公園,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉4-13-5,35.603746,139.71819,公園
中延公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延1-9-8,35.61174,139.70798,公園
旗の台北公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-10-15,35.605734,139.70454,公園
源氏前公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延6-4-15,35.602271,139.71218,公園
平塚たけのこ公園,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚1-17-7,35.612756,139.71348,公園
東中はなみずき公園,,文化・スポーツ施設・公園,,142-0052,東京都品川区東中延1-8-9,35.610817,139.71255,公園
延山くすのき公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延3-3-1,35.608192,139.70874,公園
西中お日さま公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延3-10-11,35.607065,139.70677,公園
旗の台なか公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-9-12,35.604801,139.70559,公園
しいのき公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原5-5-12,35.615011,139.70337,公園
葦山公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-6-7,35.613398,139.7223,公園
戸越南公園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越6-8-8,35.607195,139.71858,公園
江戸見坂公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山6-23-8,35.612753,139.69926,公園
旗の台広場公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-1-5,35.606009,139.70601,公園
あさひ公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山2-17-27,35.619286,139.70821,公園
二鳳公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町4-19-20,35.605546,139.72112,公園
しながわ中央公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-20-13,35.609795,139.72979,公園
弁天通り公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-3-8,35.603496,139.7085,公園
庚申公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-13-17,35.601626,139.70882,公園
荏原さくら公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-24-18,35.619905,139.71329,公園
ごこう広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-9-23,35.602091,139.70694,公園
中六桜広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延6-10-3,35.601346,139.71132,公園
文庫の森,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-16-23,35.612295,139.72053,公園
ゆたか南公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町6-29-2,35.603985,139.71622,公園
戸越一丁目緑地,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-27-32,35.616683,139.72161,公園
南品川児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川1-2-29,35.61564,139.74273,児童遊園
北品川三丁目児童遊園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川3-7-15,35.618435,139.73962,児童遊園
むつみ児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-2-17,35.611982,139.74098,児童遊園
南品川二丁目児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川2-11-5,35.614007,139.74397,児童遊園
百反坂下児童遊園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川3-20-22,35.615603,139.72928,児童遊園
五反田児童遊園,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田5-21-10,35.628821,139.72084,児童遊園
上大崎児童遊園,,文化・スポーツ施設・公園,,141-0021,東京都品川区上大崎3-3-15,35.633576,139.71802,児童遊園
さつき児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-8-28,35.610485,139.74066,児童遊園
西五反田六丁目児童遊園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田6-11-7,35.621013,139.71761,児童遊園
三ツ木児童遊園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川2-9-18,35.613584,139.72443,児童遊園
大崎5丁目児童遊園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎5-8-5,35.622008,139.72515,児童遊園
大崎五丁目遊園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎5-2-2,35.622611,139.72596,児童遊園
西五反田4丁目遊園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田4-19-7,35.625532,139.70791,児童遊園
大崎橋広場,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田1-10-2,35.624815,139.72382,児童遊園
にしよん広場,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田4-10-6,35.625849,139.71099,児童遊園
相生広場,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田4-1-32,35.631921,139.72641,児童遊園
東品川屋上庭園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-9-21,35.61729,139.74973,児童遊園
東品川健康広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-9-21,35.61729,139.74973,児童遊園
鹿島庚塚児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井7-29-11,35.593995,139.72892,児童遊園
富士見ケ丘児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井5-7-3,35.599502,139.7167,児童遊園
北浜川児童遊園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井2-25-22,35.597872,139.73913,児童遊園
出石児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井3-1-5,35.597755,139.72363,児童遊園
関ケ原児童遊園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井5-2-15,35.599947,139.73502,児童遊園
東大井三丁目児童遊園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井3-29-6,35.598866,139.73693,児童遊園
西大井ちびっこ児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井2-24-9,35.598005,139.72506,児童遊園
作守児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井4-12-14,35.60163,139.73318,児童遊園
大井町緑地児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井1-7地先,35.606893,139.73289,児童遊園
南大井三丁目児童遊園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井3-7-10,35.5915,139.73461,児童遊園
桜橋児童遊園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井3-22-1,35.599969,139.73583,児童遊園
西大井二丁目児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井2-22-7,35.598791,139.7245,児童遊園
森下児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井2-1-13,35.60626,139.72919,児童遊園
伊藤児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-17-9,35.600407,139.71537,児童遊園
大井倉田児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井4-22-30,35.600222,139.73211,児童遊園
鈴ケ森道路児童遊園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井1-22-1,35.594281,139.7365,児童遊園
みなみ児童遊園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井1-13-8,35.595317,139.737,児童遊園
戸越児童遊園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越3-9-20,35.612006,139.71576,児童遊園
旗岡児童遊園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-6-12,35.60464,139.70783,児童遊園
上神明児童遊園,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉4-3-15,35.606416,139.72016,児童遊園
神明児童遊園,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉1-4-25,35.608023,139.72676,児童遊園
豊町二丁目児童遊園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町2-18-1,35.609457,139.7256,児童遊園
武蔵小山児童遊園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山3-12-6,35.619805,139.7059,児童遊園
中延児童遊園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延1-10-15,35.612492,139.71073,児童遊園
荏原児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-25-18,35.619724,139.712,児童遊園
荏原2丁目児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原2-16-4,35.617586,139.70928,児童遊園
戸越六丁目児童遊園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越6-11-6,35.607673,139.71556,児童遊園
豊町5丁目児童遊園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町5-14-3,35.60459,139.72059,児童遊園
荏原4丁目児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原4-10-10,35.616597,139.70538,児童遊園
西中延3丁目児童遊園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延3-5-17,35.607667,139.70907,児童遊園
立会川児童遊園（その4）,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-9地先,35.604973,139.70567,児童遊園
立会川児童遊園（その2）,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台2-1地先,35.607553,139.70472,児童遊園
立会川児童遊園（その3）,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-10地先,35.605601,139.70487,児童遊園
豊町ちびっこ児童遊園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-2-3,35.614667,139.72405,児童遊園
小山四丁目児童遊園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山4-6-2,35.617249,139.70459,児童遊園
小山五丁目児童遊園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山5-13-4,35.616402,139.70179,児童遊園
豊町児童遊園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町4-1-12,35.607126,139.71918,児童遊園
中原児童遊園,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚2-6-4,35.617864,139.71534,児童遊園
わかば児童遊園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-29-21,35.615489,139.72164,児童遊園
戸越ひだまり広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-4-11,35.614231,139.72291,児童遊園
戸越2丁目広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越2-1-9,35.614347,139.71837,児童遊園
荏原一丁目ふれあい広場,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-2-12,35.62118,139.71281,児童遊園
わくわく広場,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-4-13,35.620113,139.71257,児童遊園
宮前坂広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越2-6-36,35.614234,139.71981,児童遊園
旗の台東広場,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台4-12-16,35.601857,139.70386,児童遊園
不動前緑道,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山2-6-1,35.621504,139.7064,児童遊園
武蔵小山緑道,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山5-3-1,35.617491,139.70058,児童遊園
西小山緑道,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山6-27-1,35.612541,139.69594,児童遊園
ひらさん広場,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚3-9-1,35.614011,139.71266,児童遊園
西五反田五丁目特定児童遊園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田5-17-7,35.623629,139.71432,特定児童遊園
荏原三丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原3-4-3,35.617533,139.70778,特定児童遊園
西大井四丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井4-23-12,35.593014,139.71947,特定児童遊園
戸越一丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-9-6,35.616772,139.71851,特定児童遊園
戸越五丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越5-12-10,35.609595,139.71723,特定児童遊園
中延一丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延1-4-16,35.612728,139.71143,特定児童遊園
中延三丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延3-9-2,35.607795,139.71066,特定児童遊園
西品川一丁目特定児童遊園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-14-13,35.611809,139.72901,特定児童遊園
南大井四丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井4-6-20,35.596422,139.73689,特定児童遊園
源氏前特定児童遊園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延6-4-8,35.602263,139.71243,特定児童遊園
南品川六丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川6-14-1,35.610501,139.73782,特定児童遊園
大井二丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井2-5-15,35.60425,139.72739,特定児童遊園
西大井六丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-5-5,35.601089,139.71866,特定児童遊園
旗の台一丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台1-8-5,35.610364,139.70214,特定児童遊園
西大井三丁目特定児童遊園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井3-4-14,35.597035,139.72389,特定児童遊園
豊町一丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-13-5,35.612523,139.72388,特定児童遊園
荏原一丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-25-20,35.619913,139.7118,特定児童遊園
荏原六丁目特定児童遊園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原6-7-2,35.613004,139.70538,特定児童遊園
豊四防災広場,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町4-7-11,35.607268,139.72228,特定児童遊園
豊四中央防災広場,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町4-17-1,35.606593,139.72102,特定児童遊園
本三くじら広場,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田4-4-7,35.627454,139.71284,特定児童遊園
小山台一丁目防災広場,,文化・スポーツ施設・公園,,142-0061,東京都品川区小山台1-7-3,35.624326,139.70607,特定児童遊園
後地クマさん広場,,文化・スポーツ施設・公園,,142-0062,"東京都品川区小山2-4-13,14",35.621618,139.70815,特定児童遊園
上蛇広場,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉4-3-10,35.602632,139.71464,特定児童遊園
東中みんなの広場,,文化・スポーツ施設・公園,,142-0052,東京都品川区東中延1-2-8,35.611739,139.71366,特定児童遊園
中二さくらひろば,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延2-9-18,35.610253,139.71066,特定児童遊園
ゆたか防災広場,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町6-11-1,35.60536,139.71789,特定児童遊園
中三いこいの広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延3-7-20,35.60837,139.71122,特定児童遊園
カメさん広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越2-6-20,35.613011,139.72046,特定児童遊園
ひのみ広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越5-20-15,35.608368,139.71876,特定児童遊園
かやの木の広場,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-17-2,35.61147,139.72203,特定児童遊園
中延みちしるべ防災広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-12-11,35.601185,139.70834,特定児童遊園
二葉中央のんき通り広場,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉3-17-14,35.60404,139.72171,特定児童遊園
ほうさん広場,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町3-4-2,35.608232,139.72059,特定児童遊園
宮前花広場,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越4-9-19,35.611056,139.71902,特定児童遊園
西大井六丁目ふれあい広場,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-3-1,35.601032,139.71626,特定児童遊園
東品川水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-9-21地先,35.61729,139.74973,水辺広場
天王洲アイル第一水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-3-21地先,35.623053,139.7515,水辺広場
天王洲アイル第二水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-2-24地先,35.622689,139.74878,水辺広場
天王洲アイル第四水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-4-3 地先,35.619276,139.75106,水辺広場
しながわ花海道水辺広場,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井1-13先外,35.604266,139.74421,水辺広場
品川シーサイド水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川4-13先,35.610135,139.74996,水辺広場
五反田ふれあい水辺広場,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田2-9-11,35.624344,139.7261,水辺広場
天王洲運河水辺広場,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川1-3,35.621714,139.74602,水辺広場
勝島かもめ水辺広場,,文化・スポーツ施設・公園,,140-0012,東京都品川区勝島1-4先,35.599986,139.74601,水辺広場
街道松の広場,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川1-8-5,35.61564,139.74413,開放広場
しながわ中央公園暫定開放広場,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-28,35.609473,139.72648,開放広場
潮風公園,Shiokaze Park,文化・スポーツ施設・公園,,135-0092,"東京都品川区東八潮1,2",35.623767,139.76992,都立公園
林試の森公園,Rinshinomori Park,文化・スポーツ施設・公園,,142-0061,東京都品川区小山台2丁目地内,35.624687,139.6986,都立公園
コンテナふ頭公園,Kontena-futo Park (Container Pier Park),文化・スポーツ施設・公園,,140-0003,東京都品川区八潮2-9-14,35.604522,139.76082,都立公園
京浜運河緑道公園,Keihin-unga Ryokudo Park (Kehin Canal Promenade Park),文化・スポーツ施設・公園,,140-0003,東京都品川区八潮1、5,35.617434,139.7553,都立公園
東八潮緑道公園,,文化・スポーツ施設・公園,,135-0092,東京都品川区東八潮,35.620345,139.77237,都立公園
みなとが丘ふ頭公園,Minatogaoka-futo Park （Minatogaoka Pier Park),文化・スポーツ施設・公園,,140-0003,東京都品川区八潮3-1-11,35.599137,139.76206,都立公園
大井ふ頭緑道公園,Oi-futo Ryokudo Park （Oi Pier Promenade Park),文化・スポーツ施設・公園,,140-0003,東京都品川区八潮5,35.599009,139.75012,都立公園
大井ふ頭中央海浜公園,Oi-futo Chuo-kaihin Park （Oi Pier Central Seashore Park),文化・スポーツ施設・公園,,140-0003,東京都品川区八潮4-1-19,35.592626,139.75227,都立公園
(公財)品川区国際友好協会,Shinagawa-ku International Friendship Association,官公署・公共機関,03-5742-6517,140-0005,東京都品川区広町2-1-36品川区総合庁舎第3庁舎,35.608837,139.73024,区内官公署等
(財)品川区スポーツ協会,Shinagawa‐ku Sports Association,官公署・公共機関,03-3449-4400,141-0022,東京都品川区東五反田2-11-2総合体育館内,35.62418,139.72826,区内官公署等
八潮北保管所,,官公署・公共機関,03-3790-8820,140-0003,東京都品川区八潮1-3-1,35.612485,139.75376,区内官公署等
品川警察署,Shinagawa Police Sta.,官公署・公共機関,03-3450-0110,140-0002,東京都品川区東品川3-14-32,35.61387,139.7452,区内官公署等
大崎警察署,Osaki Police Sta.,官公署・公共機関,03-3494-0110,141-0032,東京都品川区大崎4-2-10,35.62177,139.72413,区内官公署等
大井警察署,Oi Police Sta.,官公署・公共機関,03-3778-0110,140-0014,東京都品川区大井5-10-2,35.598827,139.72979,区内官公署等
荏原警察署,Ebara Police Sta.,官公署・公共機関,03-3781-0110,142-0063,東京都品川区荏原6-19-10,35.612053,139.70619,区内官公署等
東京水上警察署,,官公署・公共機関,03-3458-0110,108-0075,東京都港区港南5-8-36,35.632557,139.7551,区内官公署等
品川消防署,Shinagawa Fire Sta.,官公署・公共機関,03-3474-0119,140-0001,東京都品川区北品川3-7-31,35.617156,139.73973,区内官公署等
品川消防署東品川出張所,,官公署・公共機関,03-3450-0119,140-0002,東京都品川区東品川3-32-12,35.613321,139.75038,区内官公署等
品川消防署大崎出張所,,官公署・公共機関,03-3494-0119,141-0033,東京都品川区西品川1-7-9,35.61359,139.73162,区内官公署等
品川消防署五反田出張所,,官公署・公共機関,03-3492-0119,141-0031,東京都品川区西五反田7-25-14,35.620005,139.71848,区内官公署等
大井消防署,Oi Fire Sta.,官公署・公共機関,03-3765-0119,140-0011,東京都品川区東大井3-6-12,35.60351,139.74006,区内官公署等
大井消防署滝王子出張所,,官公署・公共機関,03-3778-0119,140-0014,東京都品川区大井5-17-9,35.598294,139.72816,区内官公署等
大井消防署八潮出張所,,官公署・公共機関,03-3799-0119,140-0003,東京都品川区八潮5-8-3,35.597075,139.75154,区内官公署等
荏原消防署,Ebara Fire Sta.,官公署・公共機関,03-3786-0119,142-0051,東京都品川区平塚3-16-20,35.614586,139.71053,区内官公署等
荏原消防署戸越出張所,,官公署・公共機関,03-3785-0119,142-0041,東京都品川区戸越5-20-15,35.608368,139.71876,区内官公署等
荏原消防署小山出張所,,官公署・公共機関,03-3781-0119,142-0062,東京都品川区小山5-12-11,35.616052,139.70226,区内官公署等
荏原消防署旗の台出張所,,官公署・公共機関,03-3783-0119,142-0064,東京都品川区旗の台6-24-11,35.605834,139.7,区内官公署等
品川税務署,,官公署・公共機関,03-3443-4171,108-0074,東京都品川区港区高輪3-13-22,35.629544,139.73475,区内官公署等
荏原税務署,Ebara Taxation Office,官公署・公共機関,03-3783-5371,142-0053,東京都品川区中延1-1-5,35.613831,139.70975,区内官公署等
品川都税事務所,Shinagawa Metropolitan Taxation Office,官公署・公共機関,03-3774-6666,140-0005,東京都品川区広町2-1-36品川区総合庁舎,35.608837,139.73024,区内官公署等
品川自動車税事務所,Shinagawa Automobile Taxation Office,官公署・公共機関,03-3471-6670,140-0011,東京都品川区東大井1-12-18,35.605038,139.74661,区内官公署等
関東運輸局東京陸運支局,,官公署・公共機関,03-3458-9232,140-0011,東京都品川区東大井1-12-17,35.604733,139.74705,区内官公署等
品川郵便局,Shinagawa Post Office,官公署・公共機関,03-3471-1064,140-0011,東京都品川区東大井5-23-34,35.605077,139.73627,区内官公署等
大崎郵便局,Osaki Post Office,官公署・公共機関,03-3493-2208,141-0031,東京都品川区西五反田2-32-7,35.625038,139.71901,区内官公署等
荏原郵便局,Ebara Post Office,官公署・公共機関,03-3786-8112,142-0054,東京都品川区西中延1-7-23,35.612669,139.70732,区内官公署等
水道局品川営業所,Bureau of Waterworks Shinagawa Service Sta.,官公署・公共機関,03-5749-5573,142-0054,東京都品川区西中延1-9-10,35.611581,139.70783,区内官公署等
下水道局南部管理事務所品川出張所,,官公署・公共機関,03-3495-0351,141-0033,東京都品川区西品川1-8-1,35.612998,139.73011,区内官公署等
品川年金事務所,,官公署・公共機関,03-3494-7831,141-0032,東京都品川区大崎5-1-5高徳ビル2階,35.623666,139.72489,区内官公署等
都立城南職業能力開発センター,,官公署・公共機関,03-3472-3411,140-0002,東京都品川区東品川3-31-16,35.612501,139.74965,区内官公署等
品川労働基準監督署,Shinagawa Labor Standard Inspection Office,官公署・公共機関,03-3443-5742,141-0021,東京都品川区上大崎3-13-26,35.62959,139.71909,区内官公署等
東京法務局品川出張所,"Tokyo Legal Bureau, Shinagawa Branch Office",官公署・公共機関,03-3774-3446,140-0005,東京都品川区広町2-1-36品川区総合庁舎,35.608837,139.73024,区内官公署等
五反田公証役場,Gotanda Notary Office,官公署・公共機関,03-3445-0021,141-0022,東京都品川区東五反田5-27-6,35.62706,139.72337,区内官公署等
目黒公証役場,Meguro Notary Office,官公署・公共機関,03-3494-8040,141-0021,東京都品川区上大崎2-17-5,35.635534,139.71503,区内官公署等
大森公証役場,Omori Notary Office,官公署・公共機関,03-3763-2763,143-0016,東京都品川区大田区大森北1-17-2大森センタービル2階,35.587087,139.73045,区内官公署等
東京電力品川支社,Tokyo Electric Power Co. Shinagawa Branch,官公署・公共機関,0120-995-002,141-0031,東京都品川区西五反田5-3-1,35.625643,139.71672,区内官公署等
品川火力発電所,Shinagawa Thermal Power Sta.,官公署・公共機関,03-3471-1591,140-0002,東京都品川区東品川5-6-22,35.62139,139.75487,区内官公署等
大井火力発電所,Oi Thermal Power Sta.,官公署・公共機関,03-3471-1591,140-0003,東京都品川区八潮1-2-2,35.615023,139.75608,区内官公署等
大井町サービスコーナー,Oi-machi Service Corner,区民生活関連施設,03-3777-0050,140-0000,東京都品川区JR京浜東北線大井町駅ビル「アトレ」中央西口階段下,35.606182,139.73489,戸籍住民課分室
武蔵小山サービスコーナー,Musashi-koyama Service Corner,区民生活関連施設,03-5749-0050,142-0062,東京都品川区小山3-27-5 武蔵小山創業支援センター4階,35.619766,139.70334,戸籍住民課分室
品川区立中小企業センター,Small to Medium Sized Enterprises' Ctr.,区民生活関連施設,03-3787-3041,141-0033,東京都品川区西品川1-28-3,35.609295,139.72769,中小企業センター
品川産業支援交流施設SHIP,,区民生活関連施設,03-5449-6871,141-0001,東京都品川区北品川5-5-15 大崎ブライトコア 3・4階,35.622547,139.7307,創業支援施設
武蔵小山創業支援センター,,区民生活関連施設,03-5749-4540,142-0062,東京都品川区小山3-27-5,35.619766,139.70334,創業支援センター
西大井創業支援センター,,区民生活関連施設,,140-0015,東京都品川区西大井1-1-2,35.601166,139.72211,創業支援センター
天王洲創業支援センター,,区民生活関連施設,,140-0002,東京都品川区東品川2-2-5,35.622392,139.74933,創業支援センター
広町一丁目工場アパート・創業支援センター,,区民生活関連施設,,140-0005,東京都品川区広町１－５－２８,35.614345,139.73567,創業支援センター
品川区清掃事務所,Shinagawa City Waste Collection Office,区民生活関連施設,03-3490-7051,141-0032,東京都品川区大崎1-14-1,35.618255,139.73335,清掃事務所
品川区清掃事務所　荏原庁舎,,区民生活関連施設,03-3786-6552,142-0051,東京都品川区平塚1-10-11,35.614002,139.71429,清掃事務所
品川清掃工場,Shinagawa Incineration Plant,区民生活関連施設,03-3799-5353,140-0003,東京都品川区八潮1-4-1,35.607941,139.75322,清掃事務所
なぎさ会館,Nagisa Funeral Hall,区民生活関連施設,03-5471-2700,140-0012,東京都品川区勝島3-1-3,35.596317,139.74173,葬祭施設
臨海斎場,,区民生活関連施設,03-5755-2833,143-0001,東京都大田区東海1-3-1,35.585557,139.75282,葬祭施設
品川区消費者センター,Consumers' Ctr.,区民生活関連施設,03-5718-7181,140-0014,東京都品川区大井1-14-1　大井1丁目共同ビル4階,35.607696,139.73146,消費生活相談
男女共同参画センター,Equality of Gender Ctr.,区民生活関連施設,03-5479－4104,140-0011,東京都品川区東大井5－18－1品川区立総合区民会館3階,35.606177,139.73584,男女共同参画
品川区就業センター,,区民生活関連施設,03-5498-6353,141-0033,東京都品川区西品川1-28-3,35.609295,139.72769,就業支援
